ID_Transaction,Order_date,ID_Customer,Product,Brand,Harga,Kuantitas,Harga_Total,Total_Diskon,Total_Sales,Biaya_Ongkir,Grand_Total
TX-007898,2043-08-16 09:53,C09764,Penggaris 30cm,NexWrite,5000,4,20000,0,20000,26895,46895
TX-007899,2043-08-17 09:53,C09765,Kertas HVS A4 70gsm 500lbr,Prograph,62000,3,186000,37200,148800,6025,154825
TX-007900,2043-08-18 09:53,C09766,Stabilo Highlighter,Prograph,15000,1,15000,0,15000,6002,21002
TX-007901,2043-08-19 09:53,C09767,Amplop Coklat F4,Officeo,2200,3,6600,0,6600,34875,41475
TX-007902,2043-08-20 09:53,C09768,Penghapus kecil,Notivo,3000,4,12000,0,12000,16383,28383
TX-007903,2043-08-21 09:53,C09769,Glue Stick UHU,Pensta,12000,5,60000,0,60000,30449,90449
TX-007904,2043-08-22 09:53,C09770,Paper Clip Joyko,Pentagio,7000,1,7000,0,7000,6352,13352
TX-007905,2043-08-23 09:53,C09771,Map A4,Inklite,7000,5,35000,7000,28000,35142,63142
TX-007906,2043-08-24 09:53,C09772,Penggaris 30cm,Officeo,5000,3,15000,1050,13950,30549,44499
TX-007907,2043-08-25 09:53,C09773,Paper Clip Joyko,Papermark,7000,4,28000,0,28000,0,28000
TX-007908,2043-08-26 09:53,C09774,Penggaris 30cm,DraftLab,5000,4,20000,1400,18600,0,18600
TX-007909,2043-08-27 09:53,C09775,Binder A5,Papirus,28000,5,140000,7000,133000,34414,167414
TX-007910,2043-08-28 09:53,C09776,Penghapus kecil,Mepen,3000,3,9000,900,8100,29902,38002
TX-007911,2043-08-29 09:53,C09777,Buku Tulis Sidu 38L,Prograph,4500,4,18000,0,18000,53475,71475
TX-007912,2043-08-30 09:53,C09778,Amplop Coklat F4,Graphen,2200,1,2200,0,2200,52477,54677
TX-007913,2043-08-31 09:53,C09779,Spidol Snowman,Papermark,11000,2,22000,0,22000,65288,87288
TX-007914,2043-09-01 09:53,C09780,Stabilo Highlighter,Lumora,15000,2,30000,0,30000,38385,68385
TX-007915,2043-09-02 09:53,C09781,Amplop Coklat F4,Flowline,2200,1,2200,0,2200,24218,26418
TX-007916,2043-09-03 09:53,C09782,Pulpen Pilot 0.5,Inkspire,12000,3,36000,0,36000,58661,94661
TX-007917,2043-09-04 09:53,C09783,Amplop Coklat F4,Draftex,2200,3,6600,0,6600,15322,21922
TX-007918,2043-09-05 09:53,C09784,Kertas HVS A4 70gsm 500lbr,Markify,62000,3,186000,0,186000,0,186000
TX-007919,2043-09-06 09:53,C09785,Kertas HVS A4 70gsm 500lbr,Pensta,62000,3,186000,22320,163680,0,163680
TX-007920,2043-09-07 09:53,C09786,Penghapus kecil,Notivo,3000,2,6000,0,6000,60027,66027
TX-007921,2043-09-08 09:53,C09787,Map A4,Draftex,7000,2,14000,0,14000,44951,58951
TX-007922,2043-09-09 09:53,C09788,Pulpen Pilot 0.5,Scriba,12000,3,36000,0,36000,24361,60361
TX-007923,2043-09-10 09:53,C09789,Spidol Snowman,Papermark,11000,2,22000,2200,19800,38314,58114
TX-007924,2043-09-11 09:53,C09790,Binder A5,Lumora,28000,1,28000,1400,26600,5053,31653
TX-007925,2043-09-12 09:53,C09791,Paper Clip Joyko,Graphen,7000,1,7000,700,6300,25697,31997
TX-007926,2043-09-13 09:53,C09792,Kertas HVS A4 70gsm 500lbr,Prograph,62000,1,62000,0,62000,0,62000
TX-007927,2043-09-14 09:53,C09793,Spidol Snowman,Officeo,11000,2,22000,1100,20900,0,20900
TX-007928,2043-09-15 09:53,C09794,Map A4,Papirus,7000,2,14000,980,13020,63249,76269
TX-007929,2043-09-16 09:53,C09795,Binder A5,Quillo,28000,1,28000,0,28000,18275,46275
TX-007930,2043-09-17 09:53,C09796,Map A4,Prograph,7000,5,35000,0,35000,41042,76042
TX-007931,2043-09-18 09:53,C09797,Penghapus kecil,Papirus,3000,3,9000,0,9000,25497,34497
TX-007932,2043-09-19 09:53,C09798,Map A4,Mepen,7000,4,28000,0,28000,50301,78301
TX-007933,2043-09-20 09:53,C09799,Buku Tulis Sidu 38L,Lumo,4500,1,4500,315,4185,0,4185
TX-007934,2043-09-21 09:53,C09800,Kalkulator Casio,Writex,175000,3,525000,0,525000,0,525000
TX-007935,2043-09-22 09:53,C09801,Penghapus kecil,Notivo,3000,2,6000,0,6000,0,6000
TX-007936,2043-09-23 09:53,C09802,Kertas HVS A4 70gsm 500lbr,Pensta,62000,5,310000,31000,279000,27282,306282
TX-007937,2043-09-24 09:53,C09803,Kertas HVS A4 70gsm 500lbr,Inkspire,62000,5,310000,0,310000,39900,349900
TX-007938,2043-09-25 09:53,C09804,Binder A5,Quillo,28000,4,112000,0,112000,38591,150591
TX-007939,2043-09-26 09:53,C09805,Paper Clip Joyko,Artlinez,7000,1,7000,0,7000,0,7000
TX-007940,2043-09-27 09:53,C09806,Spidol Snowman,Statvio,11000,2,22000,1540,20460,57517,77977
TX-007941,2043-09-28 09:53,C09807,Buku Tulis Sidu 38L,Notivo,4500,5,22500,0,22500,54865,77365
TX-007942,2043-09-29 09:53,C09808,Stabilo Highlighter,Papermark,15000,2,30000,0,30000,64606,94606
TX-007943,2043-09-30 09:53,C09809,Binder A5,Inklite,28000,5,140000,7000,133000,30571,163571
TX-007944,2043-10-01 09:53,C09810,Cutter kecil,Scriba,10000,1,10000,700,9300,5935,15235
TX-007945,2043-10-02 09:53,C09811,Pensil 2B,Artlinez,5000,2,10000,0,10000,55104,65104
TX-007946,2043-10-03 09:53,C09812,Paper Clip Joyko,Pentagio,7000,5,35000,0,35000,15834,50834
TX-007947,2043-10-04 09:53,C09813,Pensil 2B,NexWrite,5000,4,20000,6000,14000,51250,65250
TX-007948,2043-10-05 09:53,C09814,Pensil 2B,Flowline,5000,2,10000,0,10000,0,10000
TX-007949,2043-10-06 09:53,C09815,Pulpen Pilot 0.5,Pentagio,12000,4,48000,0,48000,53126,101126
TX-007950,2043-10-07 09:53,C09816,Pensil 2B,Officeo,5000,1,5000,0,5000,62952,67952
TX-007951,2043-10-08 09:53,C09817,Penghapus kecil,Graphen,3000,3,9000,0,9000,25283,34283
TX-007952,2043-10-09 09:53,C09818,Penggaris 30cm,Markify,5000,3,15000,0,15000,0,15000
TX-007953,2043-10-10 09:53,C09819,Penggaris 30cm,Inkspire,5000,2,10000,0,10000,36234,46234
TX-007954,2043-10-11 09:53,C09820,Penggaris 30cm,Vectro,5000,4,20000,0,20000,19054,39054
TX-007955,2043-10-12 09:53,C09821,Map A4,Scriba,7000,4,28000,0,28000,64344,92344
TX-007956,2043-10-13 09:53,C09822,Cutter kecil,Pensta,10000,2,20000,1000,19000,0,19000
TX-007957,2043-10-14 09:53,C09823,Paper Clip Joyko,Mepen,7000,5,35000,4200,30800,58519,89319
TX-007958,2043-10-15 09:53,C09824,Pulpen Pilot 0.5,Pentagio,12000,5,60000,3000,57000,0,57000
TX-007959,2043-10-16 09:53,C09825,Paper Clip Joyko,Draftex,7000,5,35000,0,35000,0,35000
TX-007960,2043-10-17 09:53,C09826,Paper Clip Joyko,Mepen,7000,2,14000,980,13020,16863,29883
TX-007961,2043-10-18 09:53,C09827,Cutter kecil,Vectro,10000,2,20000,0,20000,56069,76069
TX-007962,2043-10-19 09:53,C09828,Cutter kecil,Papirus,10000,1,10000,700,9300,34647,43947
TX-007963,2043-10-20 09:53,C09829,Map A4,Inklite,7000,3,21000,1470,19530,0,19530
TX-007964,2043-10-21 09:53,C09830,Cutter kecil,Papermark,10000,4,40000,0,40000,0,40000
TX-007965,2043-10-22 09:53,C09831,Kertas HVS A4 70gsm 500lbr,Pensta,62000,1,62000,6200,55800,37158,92958
TX-007966,2043-10-23 09:53,C09832,Amplop Coklat F4,Papermark,2200,4,8800,0,8800,21344,30144
TX-007967,2043-10-24 09:53,C09833,Glue Stick UHU,Inklite,12000,2,24000,0,24000,19704,43704
TX-007968,2043-10-25 09:53,C09834,Amplop Putih,Inklite,1200,2,2400,0,2400,66129,68529
TX-007969,2043-10-26 09:53,C09835,Spidol Snowman,DraftLab,11000,1,11000,0,11000,62896,73896
TX-007970,2043-10-27 09:53,C09836,Buku Tulis Sidu 38L,Papermark,4500,1,4500,0,4500,18704,23204
TX-007971,2043-10-28 09:53,C09837,Pensil 2B,Lumora,5000,2,10000,0,10000,0,10000
TX-007972,2043-10-29 09:53,C09838,Spidol Snowman,DraftLab,11000,1,11000,0,11000,39270,50270
TX-007973,2043-10-30 09:53,C09839,Amplop Coklat F4,Prograph,2200,1,2200,0,2200,36614,38814
TX-007974,2043-10-31 09:53,C09840,Kertas HVS A4 70gsm 500lbr,Papirus,62000,2,124000,0,124000,0,124000
TX-007975,2043-11-01 09:53,C09841,Pulpen Pilot 0.5,Officeo,12000,2,24000,3600,20400,0,20400
TX-007976,2043-11-02 09:53,C09842,Paper Clip Joyko,Lumo,7000,2,14000,0,14000,65549,79549
TX-007977,2043-11-03 09:53,C09843,Kalkulator Casio,Papermark,175000,2,350000,0,350000,20144,370144
TX-007978,2043-11-04 09:53,C09844,Glue Stick UHU,Mepen,12000,3,36000,0,36000,38709,74709
TX-007979,2043-11-05 09:53,C09845,Amplop Putih,Lumo,1200,3,3600,0,3600,0,3600
TX-007980,2043-11-06 09:53,C09846,Pulpen Pilot 0.5,Pentagio,12000,3,36000,0,36000,26117,62117
TX-007981,2043-11-07 09:53,C09847,Glue Stick UHU,Inkspire,12000,5,60000,0,60000,48169,108169
TX-007982,2043-11-08 09:53,C09848,Pulpen Pilot 0.5,Markify,12000,2,24000,0,24000,37561,61561
TX-007983,2043-11-09 09:53,C09849,Kertas HVS A4 70gsm 500lbr,Pensta,62000,5,310000,0,310000,45833,355833
TX-007984,2043-11-10 09:53,C09850,Map A4,Prograph,7000,2,14000,0,14000,7288,21288
TX-007985,2043-11-11 09:53,C09851,Penghapus kecil,Papermark,3000,3,9000,0,9000,61154,70154
TX-007986,2043-11-12 09:53,C09852,Penghapus kecil,Inklite,3000,2,6000,0,6000,36092,42092
TX-007987,2043-11-13 09:53,C09853,Binder A5,Statvio,28000,4,112000,7840,104160,26834,130994
TX-007988,2043-11-14 09:53,C09854,Buku Tulis Sidu 38L,Writex,4500,1,4500,900,3600,45575,49175
TX-007989,2043-11-15 09:53,C09855,Pensil 2B,DraftLab,5000,1,5000,0,5000,22808,27808
TX-007990,2043-11-16 09:53,C09856,Pensil 2B,NexWrite,5000,5,25000,0,25000,0,25000
TX-007991,2043-11-17 09:53,C09857,Penghapus kecil,Notivo,3000,1,3000,0,3000,28246,31246
TX-007992,2043-11-18 09:53,C09858,Map A4,Lumora,7000,5,35000,0,35000,0,35000
TX-007993,2043-11-19 09:53,C09859,Cutter kecil,Flowline,10000,1,10000,2500,7500,33639,41139
TX-007994,2043-11-20 09:53,C09860,Penggaris 30cm,Markify,5000,2,10000,1000,9000,0,9000
TX-007995,2043-11-21 09:53,C09861,Amplop Coklat F4,Inklite,2200,4,8800,1320,7480,36931,44411
TX-007996,2043-11-22 09:53,C09862,Amplop Putih,Inkspire,1200,4,4800,0,4800,16331,21131
TX-007997,2043-11-23 09:53,C09863,Kalkulator Casio,Papirus,175000,3,525000,36750,488250,21774,510024
TX-007998,2043-11-24 09:53,C09864,Amplop Putih,Graphen,1200,3,3600,0,3600,39388,42988
TX-007999,2043-11-25 09:53,C09865,Glue Stick UHU,Notivo,12000,2,24000,0,24000,55941,79941
TX-008000,2043-11-26 09:53,C09866,Cutter kecil,Scriba,10000,5,50000,0,50000,0,50000
TX-008001,2043-11-27 09:53,C09867,Paper Clip Joyko,Writex,7000,1,7000,0,7000,17952,24952
TX-008002,2043-11-28 09:53,C09868,Amplop Putih,Lumora,1200,5,6000,0,6000,23858,29858
TX-008003,2043-11-29 09:53,C09869,Kertas HVS A4 70gsm 500lbr,DraftLab,62000,5,310000,0,310000,8354,318354
TX-008004,2043-11-30 09:53,C09870,Penghapus kecil,Papermark,3000,3,9000,0,9000,30700,39700
TX-008005,2043-12-01 09:53,C09871,Cutter kecil,Notivo,10000,4,40000,2800,37200,40358,77558
TX-008006,2043-12-02 09:53,C09872,Glue Stick UHU,Prograph,12000,1,12000,0,12000,57116,69116
TX-008007,2043-12-03 09:53,C09873,Glue Stick UHU,Writex,12000,2,24000,0,24000,5254,29254
TX-008008,2043-12-04 09:53,C09874,Cutter kecil,Prograph,10000,3,30000,0,30000,34373,64373
TX-008009,2043-12-05 09:53,C09875,Binder A5,Scriba,28000,2,56000,0,56000,5810,61810
TX-008010,2043-12-06 09:53,C09876,Cutter kecil,Pentagio,10000,3,30000,0,30000,39022,69022
TX-008011,2043-12-07 09:53,C09877,Paper Clip Joyko,Quillo,7000,2,14000,0,14000,41271,55271
TX-008012,2043-12-08 09:53,C09878,Penggaris 30cm,Lumora,5000,5,25000,0,25000,48468,73468
TX-008013,2043-12-09 09:53,C09879,Binder A5,Artlinez,28000,5,140000,0,140000,0,140000
TX-008014,2043-12-10 09:53,C09880,Map A4,Inklite,7000,4,28000,0,28000,44579,72579
TX-008015,2043-12-11 09:53,C09881,Binder A5,Vectro,28000,3,84000,0,84000,0,84000
TX-008016,2043-12-12 09:53,C09882,Spidol Snowman,Notivo,11000,1,11000,0,11000,42066,53066
TX-008017,2043-12-13 09:53,C09883,Pensil 2B,Prograph,5000,3,15000,3750,11250,29072,40322
TX-008018,2043-12-14 09:53,C09884,Glue Stick UHU,DraftLab,12000,4,48000,7200,40800,51322,92122
TX-008019,2043-12-15 09:53,C09885,Paper Clip Joyko,Graphen,7000,4,28000,0,28000,25455,53455
TX-008020,2043-12-16 09:53,C09886,Pensil 2B,Pentagio,5000,5,25000,2500,22500,33914,56414
TX-008021,2043-12-17 09:53,C09887,Pulpen Pilot 0.5,Scriba,12000,3,36000,0,36000,25356,61356
TX-008022,2043-12-18 09:53,C09888,Amplop Coklat F4,Graphen,2200,1,2200,0,2200,60058,62258
TX-008023,2043-12-19 09:53,C09889,Pulpen Pilot 0.5,Inkspire,12000,5,60000,0,60000,0,60000
TX-008024,2043-12-20 09:53,C09890,Glue Stick UHU,Inklite,12000,4,48000,12000,36000,25898,61898
TX-008025,2043-12-21 09:53,C09891,Kertas HVS A4 70gsm 500lbr,Markify,62000,4,248000,37200,210800,30117,240917
TX-008026,2043-12-22 09:53,C09892,Pulpen Pilot 0.5,Papermark,12000,4,48000,0,48000,21885,69885
TX-008027,2043-12-23 09:53,C09893,Penghapus kecil,Inkspire,3000,1,3000,600,2400,51964,54364
TX-008028,2043-12-24 09:53,C09894,Map A4,Notivo,7000,2,14000,0,14000,23690,37690
TX-008029,2043-12-25 09:53,C09895,Buku Tulis Sidu 38L,Pensta,4500,3,13500,0,13500,67961,81461
TX-008030,2043-12-26 09:53,C09896,Spidol Snowman,Draftex,11000,5,55000,0,55000,0,55000
TX-008031,2043-12-27 09:53,C09897,Penggaris 30cm,Prograph,5000,3,15000,0,15000,0,15000
TX-008032,2043-12-28 09:53,C09898,Amplop Coklat F4,Inklite,2200,2,4400,880,3520,27684,31204
TX-008033,2043-12-29 09:53,C09899,Penghapus kecil,Officeo,3000,4,12000,1200,10800,61420,72220
TX-008034,2043-12-30 09:53,C09900,Map A4,Pentagio,7000,3,21000,0,21000,66157,87157
TX-008035,2043-12-31 09:53,C09901,Kalkulator Casio,Quillo,175000,5,875000,175000,700000,15585,715585
TX-008036,2044-01-01 09:53,C09902,Stabilo Highlighter,Papermark,15000,4,60000,6000,54000,33083,87083
TX-008037,2044-01-02 09:53,C09903,Binder A5,Vectro,28000,4,112000,13440,98560,22942,121502
TX-008038,2044-01-03 09:53,C09904,Penghapus kecil,Lumora,3000,4,12000,600,11400,24045,35445
TX-008039,2044-01-04 09:53,C09905,Penghapus kecil,DraftLab,3000,1,3000,210,2790,0,2790
TX-008040,2044-01-05 09:53,C09906,Binder A5,Officeo,28000,2,56000,0,56000,36677,92677
TX-008041,2044-01-06 09:53,C09907,Paper Clip Joyko,Scriba,7000,4,28000,1960,26040,51007,77047
TX-008042,2044-01-07 09:53,C09908,Paper Clip Joyko,Artlinez,7000,3,21000,0,21000,21390,42390
TX-008043,2044-01-08 09:53,C09909,Spidol Snowman,Markify,11000,3,33000,0,33000,6479,39479
TX-008044,2044-01-09 09:53,C09910,Kalkulator Casio,Quillo,175000,4,700000,0,700000,45686,745686
TX-008045,2044-01-10 09:53,C09911,Paper Clip Joyko,Artlinez,7000,5,35000,0,35000,8722,43722
TX-008046,2044-01-11 09:53,C09912,Kertas HVS A4 70gsm 500lbr,Lumora,62000,2,124000,0,124000,39677,163677
TX-008047,2044-01-12 09:53,C09913,Stabilo Highlighter,Artlinez,15000,3,45000,0,45000,43527,88527
TX-008048,2044-01-13 09:53,C09914,Pensil 2B,Graphen,5000,4,20000,3600,16400,0,16400
TX-008049,2044-01-14 09:53,C09915,Kalkulator Casio,Pentagio,175000,5,875000,43750,831250,44832,876082
TX-008050,2044-01-15 09:53,C09916,Amplop Putih,Papirus,1200,2,2400,0,2400,37814,40214
TX-008051,2044-01-16 09:53,C09917,Binder A5,Lumora,28000,1,28000,2800,25200,38995,64195
TX-008052,2044-01-17 09:53,C09918,Spidol Snowman,Officeo,11000,4,44000,0,44000,41401,85401
TX-008053,2044-01-18 09:53,C09919,Amplop Putih,Mepen,1200,3,3600,0,3600,65060,68660
TX-008054,2044-01-19 09:53,C09920,Amplop Putih,Inkspire,1200,2,2400,120,2280,22110,24390
TX-008055,2044-01-20 09:53,C09921,Pensil 2B,Writex,5000,4,20000,1000,19000,40610,59610
TX-008056,2044-01-21 09:53,C09922,Amplop Coklat F4,NexWrite,2200,3,6600,462,6138,28286,34424
TX-008057,2044-01-22 09:53,C09923,Kalkulator Casio,Lumo,175000,4,700000,0,700000,66039,766039
TX-008058,2044-01-23 09:53,C09924,Penggaris 30cm,Pentagio,5000,4,20000,0,20000,48840,68840
TX-008059,2044-01-24 09:53,C09925,Penghapus kecil,Statvio,3000,5,15000,750,14250,0,14250
TX-008060,2044-01-25 09:53,C09926,Penggaris 30cm,Vectro,5000,4,20000,0,20000,25305,45305
TX-008061,2044-01-26 09:53,C09927,Kalkulator Casio,Officeo,175000,1,175000,0,175000,43388,218388
TX-008062,2044-01-27 09:53,C09928,Kalkulator Casio,Artlinez,175000,2,350000,24500,325500,55444,380944
TX-008063,2044-01-28 09:53,C09929,Penggaris 30cm,Papermark,5000,4,20000,0,20000,33809,53809
TX-008064,2044-01-29 09:53,C09930,Pulpen Pilot 0.5,Pensta,12000,5,60000,0,60000,21042,81042
TX-008065,2044-01-30 09:53,C09931,Binder A5,NexWrite,28000,3,84000,5880,78120,44131,122251
TX-008066,2044-01-31 09:53,C09932,Cutter kecil,Draftex,10000,1,10000,1800,8200,18430,26630
TX-008067,2044-02-01 09:53,C09933,Penghapus kecil,Writex,3000,2,6000,0,6000,31673,37673
TX-008068,2044-02-02 09:53,C09934,Kalkulator Casio,Writex,175000,3,525000,0,525000,36246,561246
TX-008069,2044-02-03 09:53,C09935,Binder A5,Flowline,28000,4,112000,0,112000,0,112000
TX-008070,2044-02-04 09:53,C09936,Buku Tulis Sidu 38L,Lumo,4500,3,13500,2025,11475,41261,52736
TX-008071,2044-02-05 09:53,C09937,Binder A5,Papermark,28000,4,112000,5600,106400,32528,138928
TX-008072,2044-02-06 09:53,C09938,Buku Tulis Sidu 38L,Artlinez,4500,2,9000,900,8100,33135,41235
TX-008073,2044-02-07 09:53,C09939,Glue Stick UHU,Markify,12000,1,12000,0,12000,59402,71402
TX-008074,2044-02-08 09:53,C09940,Pulpen Pilot 0.5,Inkspire,12000,2,24000,2400,21600,63909,85509
TX-008075,2044-02-09 09:53,C09941,Map A4,Scriba,7000,4,28000,0,28000,0,28000
TX-008076,2044-02-10 09:53,C09942,Binder A5,Prograph,28000,5,140000,0,140000,21378,161378
TX-008077,2044-02-11 09:53,C09943,Spidol Snowman,Pentagio,11000,5,55000,5500,49500,0,49500
TX-008078,2044-02-12 09:53,C09944,Paper Clip Joyko,Scriba,7000,4,28000,0,28000,56896,84896
TX-008079,2044-02-13 09:53,C09945,Kertas HVS A4 70gsm 500lbr,Pensta,62000,3,186000,0,186000,47936,233936
TX-008080,2044-02-14 09:53,C09946,Kalkulator Casio,Scriba,175000,2,350000,17500,332500,50216,382716
TX-008081,2044-02-15 09:53,C09947,Kertas HVS A4 70gsm 500lbr,Vectro,62000,3,186000,0,186000,50089,236089
TX-008082,2044-02-16 09:53,C09948,Amplop Putih,Inkspire,1200,4,4800,0,4800,6511,11311
TX-008083,2044-02-17 09:53,C09949,Amplop Coklat F4,Notivo,2200,2,4400,308,4092,36177,40269
TX-008084,2044-02-18 09:53,C09950,Binder A5,Quillo,28000,1,28000,0,28000,0,28000
TX-008085,2044-02-19 09:53,C09951,Binder A5,Draftex,28000,2,56000,0,56000,47063,103063
TX-008086,2044-02-20 09:53,C09952,Glue Stick UHU,Artlinez,12000,2,24000,2400,21600,0,21600
TX-008087,2044-02-21 09:53,C09953,Map A4,Vectro,7000,3,21000,1470,19530,45466,64996
TX-008088,2044-02-22 09:53,C09954,Kertas HVS A4 70gsm 500lbr,Lumora,62000,3,186000,0,186000,63681,249681
TX-008089,2044-02-23 09:53,C09955,Spidol Snowman,Flowline,11000,2,22000,0,22000,37829,59829
TX-008090,2044-02-24 09:53,C09956,Glue Stick UHU,Statvio,12000,2,24000,0,24000,54317,78317
TX-008091,2044-02-25 09:53,C09957,Kalkulator Casio,Graphen,175000,5,875000,43750,831250,26141,857391
TX-008092,2044-02-26 09:53,C09958,Pulpen Pilot 0.5,Inklite,12000,3,36000,0,36000,52385,88385
TX-008093,2044-02-27 09:53,C09959,Amplop Coklat F4,Prograph,2200,2,4400,0,4400,37121,41521
TX-008094,2044-02-28 09:53,C09960,Binder A5,Papermark,28000,5,140000,0,140000,0,140000
TX-008095,2044-02-29 09:53,C09961,Penggaris 30cm,NexWrite,5000,5,25000,7500,17500,19501,37001
TX-008096,2044-03-01 09:53,C09962,Penggaris 30cm,Notivo,5000,5,25000,0,25000,42833,67833
TX-008097,2044-03-02 09:53,C09963,Map A4,Officeo,7000,2,14000,0,14000,23511,37511
TX-008098,2044-03-03 09:53,C09964,Stabilo Highlighter,Lumora,15000,2,30000,3000,27000,46064,73064
TX-008099,2044-03-04 09:53,C09965,Stabilo Highlighter,DraftLab,15000,1,15000,0,15000,69386,84386
TX-008100,2044-03-05 09:53,C09966,Buku Tulis Sidu 38L,Markify,4500,3,13500,0,13500,8905,22405
TX-008101,2044-03-06 09:53,C09967,Pensil 2B,NexWrite,5000,3,15000,0,15000,27430,42430
TX-008102,2044-03-07 09:53,C09968,Penggaris 30cm,Inkspire,5000,2,10000,1000,9000,25114,34114
TX-008103,2044-03-08 09:53,C09969,Spidol Snowman,Pensta,11000,4,44000,0,44000,0,44000
TX-008104,2044-03-09 09:53,C09970,Glue Stick UHU,Draftex,12000,4,48000,8640,39360,0,39360
TX-008105,2044-03-10 09:53,C09971,Spidol Snowman,Papermark,11000,1,11000,0,11000,8460,19460
TX-008106,2044-03-11 09:53,C09972,Spidol Snowman,Lumo,11000,2,22000,0,22000,58952,80952
TX-008107,2044-03-12 09:53,C09973,Buku Tulis Sidu 38L,Lumora,4500,5,22500,0,22500,42627,65127
TX-008108,2044-03-13 09:53,C09974,Amplop Coklat F4,Quillo,2200,1,2200,0,2200,62083,64283
TX-008109,2044-03-14 09:53,C09975,Cutter kecil,Prograph,10000,3,30000,0,30000,39027,69027
TX-008110,2044-03-15 09:53,C09976,Kalkulator Casio,Mepen,175000,4,700000,0,700000,16863,716863
TX-008111,2044-03-16 09:53,C09977,Pulpen Pilot 0.5,Inklite,12000,2,24000,1200,22800,54004,76804
TX-008112,2044-03-17 09:53,C09978,Amplop Putih,Officeo,1200,1,1200,180,1020,0,1020
TX-008113,2044-03-18 09:53,C09979,Penghapus kecil,Lumora,3000,1,3000,0,3000,43484,46484
TX-008114,2044-03-19 09:53,C09980,Cutter kecil,Inklite,10000,4,40000,2800,37200,50882,88082
TX-008115,2044-03-20 09:53,C09981,Spidol Snowman,Papermark,11000,5,55000,13750,41250,54373,95623
TX-008116,2044-03-21 09:53,C09982,Amplop Coklat F4,Papirus,2200,3,6600,0,6600,0,6600
TX-008117,2044-03-22 09:53,C09983,Kertas HVS A4 70gsm 500lbr,DraftLab,62000,2,124000,6200,117800,0,117800
TX-008118,2044-03-23 09:53,C09984,Buku Tulis Sidu 38L,Vectro,4500,5,22500,4050,18450,27241,45691
TX-008119,2044-03-24 09:53,C09985,Buku Tulis Sidu 38L,Markify,4500,2,9000,0,9000,34197,43197
TX-008120,2044-03-25 09:53,C09986,Glue Stick UHU,Writex,12000,1,12000,0,12000,0,12000
TX-008121,2044-03-26 09:53,C09987,Amplop Coklat F4,DraftLab,2200,4,8800,440,8360,33386,41746
TX-008122,2044-03-27 09:53,C09988,Penghapus kecil,Inklite,3000,3,9000,0,9000,49862,58862
TX-008123,2044-03-28 09:53,C09989,Spidol Snowman,Artlinez,11000,4,44000,0,44000,35762,79762
TX-008124,2044-03-29 09:53,C09990,Cutter kecil,Lumora,10000,5,50000,2500,47500,66979,114479
TX-008125,2044-03-30 09:53,C09991,Amplop Putih,Mepen,1200,2,2400,480,1920,37015,38935
TX-008126,2044-03-31 09:53,C09992,Kertas HVS A4 70gsm 500lbr,Papirus,62000,3,186000,0,186000,0,186000
TX-008127,2044-04-01 09:53,C09993,Kertas HVS A4 70gsm 500lbr,Notivo,62000,4,248000,0,248000,69687,317687
TX-008128,2044-04-02 09:53,C09994,Spidol Snowman,Quillo,11000,5,55000,2750,52250,0,52250
TX-008129,2044-04-03 09:53,C09995,Glue Stick UHU,Artlinez,12000,5,60000,0,60000,57900,117900
TX-008130,2044-04-04 09:53,C09996,Buku Tulis Sidu 38L,Officeo,4500,3,13500,0,13500,36366,49866
TX-008131,2044-04-05 09:53,C09997,Penggaris 30cm,Lumo,5000,5,25000,0,25000,32682,57682
TX-008132,2044-04-06 09:53,C09998,Buku Tulis Sidu 38L,Statvio,4500,2,9000,0,9000,0,9000
TX-008133,2044-04-07 09:53,C09999,Cutter kecil,Pentagio,10000,3,30000,0,30000,25567,55567
TX-008134,2044-04-08 09:53,C10000,Pulpen Pilot 0.5,Graphen,12000,3,36000,3600,32400,0,32400
TX-008135,2044-04-09 09:53,C10001,Paper Clip Joyko,Inkspire,7000,2,14000,0,14000,7540,21540
TX-008136,2044-04-10 09:53,C10002,Penggaris 30cm,Writex,5000,4,20000,0,20000,49921,69921
TX-008137,2044-04-11 09:53,C10003,Penghapus kecil,Inkspire,3000,1,3000,0,3000,61054,64054
TX-008138,2044-04-12 09:53,C10004,Glue Stick UHU,NexWrite,12000,4,48000,0,48000,29885,77885
TX-008139,2044-04-13 09:53,C10005,Amplop Coklat F4,DraftLab,2200,4,8800,0,8800,48727,57527
TX-008140,2044-04-14 09:53,C10006,Spidol Snowman,Papermark,11000,2,22000,1540,20460,33159,53619
TX-008141,2044-04-15 09:53,C10007,Amplop Putih,Artlinez,1200,4,4800,0,4800,28743,33543
